Entry	Reviewed	Entry name	Protein names	Gene names	Organism	Length	Gene names (primary)
Q68FI4	reviewed	APC5A_XENLA	Actin-related protein 2/3 complex subunit 5-A	arpc5-a XELAEV_18023257mg	Xenopus laevis (African clawed frog)	150	arpc5-a
Q6C370	reviewed	END3_YARLI	Actin cytoskeleton-regulatory complex protein END3 (Endocytosis protein 3)	END3 YALI0F02145g	Yarrowia lipolytica (strain CLIB 122 / E 150) (Yeast) (Candida lipolytica)	400	END3
Q6FP98	reviewed	END3_CANGA	Actin cytoskeleton-regulatory complex protein END3 (Endocytosis protein 3)	END3 CAGL0J05544g	Candida glabrata (strain ATCC 2001 / BCRC 20586 / JCM 3761 / NBRC 0622 / NRRL Y-65 / CBS 138) (Yeast) (Nakaseomyces glabratus)	348	END3
A5DXI9	reviewed	END3_LODEL	Actin cytoskeleton-regulatory complex protein END3 (Endocytosis protein 3)	END3 LELG_02076	Lodderomyces elongisporus (strain ATCC 11503 / CBS 2605 / JCM 1781 / NBRC 1676 / NRRL YB-4239) (Yeast) (Saccharomyces elongisporus)	362	END3
A7E7N7	reviewed	END3_SCLS1	Actin cytoskeleton-regulatory complex protein end3 (Endocytosis protein 3)	end3 SS1G_01315	Sclerotinia sclerotiorum (strain ATCC 18683 / 1980 / Ss-1) (White mold) (Whetzelinia sclerotiorum)	400	end3
L7IIY8	reviewed	END3_PYRO3	Actin cytoskeleton-regulatory complex protein END3 (Endocytosis protein 3)	END3 OOU_Y34scaffold00192g42	Pyricularia oryzae (strain Y34) (Rice blast fungus) (Magnaporthe oryzae)	396	END3
Q6BY77	reviewed	END3_DEBHA	Actin cytoskeleton-regulatory complex protein END3 (Endocytosis protein 3)	END3 DEHA2A11792g	Debaryomyces hansenii (strain ATCC 36239 / CBS 767 / BCRC 21394 / JCM 1990 / NBRC 0083 / IGC 2968) (Yeast) (Torulaspora hansenii)	393	END3
Q6IRB1	reviewed	ARC2B_XENLA	Actin-related protein 2/3 complex subunit 2-B	arpc2-b XELAEV_18046980mg	Xenopus laevis (African clawed frog)	300	arpc2-b
Q8AVT9	reviewed	AR1AA_XENLA	Actin-related protein 2/3 complex subunit 1A-A	arpc1a-a XELAEV_18047443mg	Xenopus laevis (African clawed frog)	370	arpc1a-a
A0A0H3C7V4	reviewed	MREB_CAUVN	Cell shape-determining protein MreB (Actin-like MreB protein)	mreB CCNA_01612	Caulobacter vibrioides (strain NA1000 / CB15N) (Caulobacter crescentus)	347	mreB
A3M008	reviewed	END3_PICST	Actin cytoskeleton-regulatory complex protein END3 (Endocytosis protein 3)	END3 PICST_50269	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)	381	END3
A6RFP4	reviewed	END3_AJECN	Actin cytoskeleton-regulatory complex protein END3 (Endocytosis protein 3)	END3 HCAG_08460	Ajellomyces capsulatus (strain NAm1 / WU24) (Darling's disease fungus) (Histoplasma capsulatum)	405	END3
A6SIJ6	reviewed	END3_BOTFB	Actin cytoskeleton-regulatory complex protein end3 (Endocytosis protein 3)	end3 BC1G_12578	Botryotinia fuckeliana (strain B05.10) (Noble rot fungus) (Botrytis cinerea)	404	end3
Q4R333	reviewed	ACL6A_MACFA	Actin-like protein 6A (BRG1-associated factor 53A) (BAF53A)	ACTL6A BAF53A QtsA-19983	Macaca fascicularis (Crab-eating macaque) (Cynomolgus monkey)	429	ACTL6A
Q7ZXD5	reviewed	AR1BA_XENLA	Actin-related protein 2/3 complex subunit 1B-A	arpc1b-a XELAEV_18045069mg	Xenopus laevis (African clawed frog)	369	arpc1b-a
Q9USZ7	reviewed	END3_SCHPO	Actin cytoskeleton-regulatory complex protein end3 (Endocytosis protein 3)	end3 SPBC11G11.02c	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	375	end3
B2AS96	reviewed	END3_PODAN	Actin cytoskeleton-regulatory complex protein END3 (Endocytosis protein 3)	END3 Pa_1_22780 PODANS_1_22780	Podospora anserina (strain S / ATCC MYA-4624 / DSM 980 / FGSC 10383) (Pleurage anserina)	398	END3
P0CT09	reviewed	END3_PYRO7	Actin cytoskeleton-regulatory complex protein END3 (Endocytosis protein 3)	END3 MGG_06180	Pyricularia oryzae (strain 70-15 / ATCC MYA-4617 / FGSC 8958) (Rice blast fungus) (Magnaporthe oryzae)	396	END3
Q641B9	reviewed	APC5C_XENLA	Actin-related protein 2/3 complex subunit 5-C	arpc5-c XELAEV_18025332mg	Xenopus laevis (African clawed frog)	150	arpc5-c
Q6CTM9	reviewed	END3_KLULA	Actin cytoskeleton-regulatory complex protein END3 (Endocytosis protein 3)	END3 KLLA0C11429g	Kluyveromyces lactis (strain ATCC 8585 / CBS 2359 / DSM 70799 / NBRC 1267 / NRRL Y-1140 / WM37) (Yeast) (Candida sphaerica)	380	END3
Q2QL99	reviewed	CAZA2_MONDO	F-actin-capping protein subunit alpha-2 (CapZ alpha-2)	CAPZA2	Monodelphis domestica (Gray short-tailed opossum)	286	CAPZA2
Q2QLA8	reviewed	CAZA2_HORSE	F-actin-capping protein subunit alpha-2 (CapZ alpha-2)	CAPZA2	Equus caballus (Horse)	286	CAPZA2
Q2QLF0	reviewed	CAZA2_PANTR	F-actin-capping protein subunit alpha-2 (CapZ alpha-2)	CAPZA2	Pan troglodytes (Chimpanzee)	286	CAPZA2
Q6DIF4	reviewed	WDR1_XENTR	WD repeat-containing protein 1 (Actin-interacting protein 1) (AIP1)	wdr1 aip1	Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)	607	wdr1
L7UZ85	reviewed	ACTN_DERFA	Alpha-actinin (F-actin cross-linking protein) (allergen Der f 24)		Dermatophagoides farinae (American house dust mite)	885	
Q7S9V9	reviewed	END3_NEUCR	Actin cytoskeleton-regulatory complex protein end-3 (Endocytosis protein 3)	end-3 NCU06347	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	396	end-3
Q07E00	reviewed	CAZA2_ORNAN	F-actin-capping protein subunit alpha-2 (CapZ alpha-2)	CAPZA2	Ornithorhynchus anatinus (Duckbill platypus)	286	CAPZA2
Q92H62	reviewed	RICKA_RICCN	Arp2/3 complex-activating protein rickA (Actin polymerization protein rickA)	rickA RC0909	Rickettsia conorii (strain ATCC VR-613 / Malish 7)	517	rickA
B0XR88	reviewed	END3_ASPFC	Actin cytoskeleton-regulatory complex protein end3 (Cytoskeletal adapter protein sagA) (Endocytosis protein 3)	end3 sagA AFUB_012500	Aspergillus fumigatus (strain CBS 144.89 / FGSC A1163 / CEA10) (Neosartorya fumigata)	404	end3
Q0D0N9	reviewed	END3_ASPTN	Actin cytoskeleton-regulatory complex protein end3 (Cytoskeletal adapter protein sagA) (Endocytosis protein 3)	end3 sagA ATEG_00495	Aspergillus terreus (strain NIH 2624 / FGSC A1156)	404	end3
Q6PAX7	reviewed	WDR1B_XENLA	WD repeat-containing protein 1-B (Actin-interacting protein 1-B) (xAIP1-B)	wdr1-b aip1-b	Xenopus laevis (African clawed frog)	607	wdr1-b
A1CPG1	reviewed	END3_ASPCL	Actin cytoskeleton-regulatory complex protein end3 (Cytoskeletal adapter protein sagA) (Endocytosis protein 3)	end3 sagA ACLA_022460	Aspergillus clavatus (strain ATCC 1007 / CBS 513.65 / DSM 816 / NCTC 3887 / NRRL 1 / QM 1276 / 107)	404	end3
Q2UCH0	reviewed	END3_ASPOR	Actin cytoskeleton-regulatory complex protein end3 (Cytoskeletal adapter protein sagA) (Endocytosis protein 3)	end3 sagA AO090012000592	Aspergillus oryzae (strain ATCC 42149 / RIB 40) (Yellow koji mold)	404	end3
A1D2B8	reviewed	END3_NEOFI	Actin cytoskeleton-regulatory complex protein end3 (Cytoskeletal adapter protein sagA) (Endocytosis protein 3)	end3 sagA NFIA_012500	Neosartorya fischeri (strain ATCC 1020 / DSM 3700 / CBS 544.65 / FGSC A1164 / JCM 1740 / NRRL 181 / WB 181) (Aspergillus fischerianus)	404	end3
A2QRG2	reviewed	END3_ASPNC	Actin cytoskeleton-regulatory complex protein end3 (Cytoskeletal adapter protein sagA) (Endocytosis protein 3)	end3 sagA An08g05910	Aspergillus niger (strain ATCC MYA-4892 / CBS 513.88 / FGSC A1513)	404	end3
B5SNZ6	reviewed	ABRA_PIG	Actin-binding Rho-activating protein (Striated muscle activator of Rho-dependent signaling) (STARS)	ABRA	Sus scrofa (Pig)	384	ABRA
P28497	reviewed	CAZA2_CHICK	F-actin-capping protein subunit alpha-2 (Beta-actinin subunit I) (CapZ 36/32)	CAPZA2	Gallus gallus (Chicken)	286	CAPZA2
B7ZUF3	reviewed	SETD3_XENTR	Actin-histidine N-methyltransferase (EC 2.1.1.85) (Protein-L-histidine N-tele-methyltransferase) (SET domain-containing protein 3)	setd3 TEgg034h09.1	Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)	582	setd3
Q6GUF4	reviewed	FBP1L_XENTR	Formin-binding protein 1-like (Transducer of Cdc42-dependent actin assembly protein 1) (Toca-1)	fnbp1l toca1 TEgg061f15.1	Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)	550	fnbp1l
Q6GM29	reviewed	SAC1_XENLA	Phosphatidylinositol-3-phosphatase SAC1 (EC 3.1.3.64) (Phosphatidylinositol-4-phosphate phosphatase) (Suppressor of actin mutations 1-like protein)	sacm1l	Xenopus laevis (African clawed frog)	586	sacm1l
A6ZZJ1	reviewed	MYO3_YEAS7	Myosin-3 (Actin-dependent myosin-I MYO3) (Class I unconventional myosin MYO3) (Type I myosin MYO3)	MYO3 SCY_3251	Saccharomyces cerevisiae (strain YJM789) (Baker's yeast)	1270	MYO3
A6ZMG6	reviewed	MYO5_YEAS7	Myosin-5 (Actin-dependent myosin-I MYO5) (Class I unconventional myosin MYO5) (Type I myosin MYO5)	MYO5 SCY_4278	Saccharomyces cerevisiae (strain YJM789) (Baker's yeast)	1219	MYO5
Q5R516	reviewed	ARPC5_PONAB	Actin-related protein 2/3 complex subunit 5 (Arp2/3 complex 16 kDa subunit) (p16-ARC)	ARPC5	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	151	ARPC5
Q5FWR0	reviewed	SMRCD_XENTR	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A containing DEAD/H box 1 (EC 3.6.4.12)	smarcad1	Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)	1003	smarcad1
Q5R4M1	reviewed	ARP5L_PONAB	Actin-related protein 2/3 complex subunit 5-like protein (Arp2/3 complex 16 kDa subunit 2) (ARC16-2)	ARPC5L	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	153	ARPC5L
Q498E7	reviewed	SMAL1_XENLA	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A-like protein 1 (EC 3.6.4.-) (HepA-related protein) (Sucrose nonfermenting protein 2-like 1)	smarcal1 harp	Xenopus laevis (African clawed frog)	960	smarcal1
Q0P4U8	reviewed	SMAL1_XENTR	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A-like protein 1 (EC 3.6.4.-) (HepA-related protein) (Sucrose nonfermenting protein 2-like 1)	smarcal1 harp	Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)	942	smarcal1
Q9BYD9	reviewed	ACTT3_HUMAN	Actin-related protein T3 (ARP-T3) (Actin-related protein M1)	ACTRT3 ARPM1	Homo sapiens (Human)	372	ACTRT3
Q8TDY3	reviewed	ACTT2_HUMAN	Actin-related protein T2 (ARP-T2) (Actin-related protein M2)	ACTRT2 ARPM2	Homo sapiens (Human)	377	ACTRT2
Q9VCE8	reviewed	ACTMP_DROME	Actin maturation protease (EC 3.4.11.-) (Actin aminopeptidase ACTMAP)	CG33108	Drosophila melanogaster (Fruit fly)	267	
Q9C9B2	reviewed	ARP4A_ARATH	Actin-related protein 4A (Actin-related protein 5)	ARP4A ARP5 At1g73910 F2P9.22	Arabidopsis thaliana (Mouse-ear cress)	145	ARP4A
Q54E71	reviewed	ARP5_DICDI	Actin-related protein 5 (Actin-related protein E)	arpE actr5 DDB_G0291728	Dictyostelium discoideum (Social amoeba)	684	arpE
Q54JY2	reviewed	ARP10_DICDI	Actin-related protein 10 (Actin-related protein 11)	arpH actr10 actr11 arp10 arp11 DDB_G0287739	Dictyostelium discoideum (Social amoeba)	475	arpH
Q54HF0	reviewed	ACT25_DICDI	Putative actin-25 (EC 3.6.4.-)	act25 DDB_G0289507	Dictyostelium discoideum (Social amoeba)	385	act25
Q54HF1	reviewed	ACT24_DICDI	Putative actin-24 (EC 3.6.4.-)	act24 DDB_G0289505	Dictyostelium discoideum (Social amoeba)	377	act24
Q54L54	reviewed	ACT29_DICDI	Putative actin-29 (EC 3.6.4.-)	act29 DDB_G0286893	Dictyostelium discoideum (Social amoeba)	387	act29
Q55CU2	reviewed	ACT26_DICDI	Putative actin-26 (EC 3.6.4.-)	act26 DDB_G0269902	Dictyostelium discoideum (Social amoeba)	375	act26
Q54HE9	reviewed	ACT27_DICDI	Putative actin-27 (EC 3.6.4.-)	act27 DDB_G0289533	Dictyostelium discoideum (Social amoeba)	372	act27
Q9D9L5	reviewed	ACTT2_MOUSE	Actin-related protein T2 (ARP-T2) (Actin-related protein M2)	Actrt2 Arpm2	Mus musculus (Mouse)	377	Actrt2
Q1A5X7	reviewed	WHAL1_HUMAN	Putative WASP homolog-associated protein with actin, membranes and microtubules-like protein 1 (WAS protein homolog associated with actin, Golgi membranes and microtubules pseudogene 3) (WAS protein homology region 2 domain-containing protein 1-like protein 1) (WH2 domain-containing protein 1-like protein 1) (WHDC1-like protein 1)	WHAMMP3 WHAMML1 WHDC1L1	Homo sapiens (Human)	153	WHAMMP3
A2ZP58	reviewed	ARP5_ORYSJ	Actin-related protein 5	ARP5 Os01g0144340 OsJ_000330 P0024G09.33	Oryza sativa subsp. japonica (Rice)	575	ARP5
Q0JF03	reviewed	ARP9_ORYSJ	Actin-related protein 9	ARP9 Os04g0177600 LOC_Os04g09860 OsJ_013419 OSJNBa0096F01.9	Oryza sativa subsp. japonica (Rice)	586	ARP9
Q3ZBD2	reviewed	ARP10_BOVIN	Actin-related protein 10	ACTR10 ARP10	Bos taurus (Bovine)	417	ACTR10
Q9LSW2	reviewed	ARP9_ARATH	Actin-related protein 9	ARP9 At5g43500 MWF20.22	Arabidopsis thaliana (Mouse-ear cress)	596	ARP9
Q5NBI2	reviewed	ARP6_ORYSJ	Actin-related protein 6	ARP6 Os01g0269900 LOC_Os01g16414 OsJ_001201 P0667A10.19	Oryza sativa subsp. japonica (Rice)	429	ARP6
A3ANB5	reviewed	ARP7_ORYSJ	Actin-related protein 7	ARP7 Os03g0783000 LOC_Os03g56970 OsJ_012287 OsJ_12834 OSJNBa0091J19.6	Oryza sativa subsp. japonica (Rice)	360	ARP7
Q32L91	reviewed	ACL7B_BOVIN	Actin-like protein 7B	ACTL7B	Bos taurus (Bovine)	417	ACTL7B
Q6ZJW9	reviewed	ARP4_ORYSJ	Actin-related protein 4	ARP4 Os08g0137200 LOC_Os08g04280 OJ1613_G04.21 OsJ_024932	Oryza sativa subsp. japonica (Rice)	443	ARP4
Q9D9J3	reviewed	ACTT1_MOUSE	Actin-related protein T1	Actrt1	Mus musculus (Mouse)	376	Actrt1
Q4QR76	reviewed	ACL7B_RAT	Actin-like protein 7B	Actl7b	Rattus norvegicus (Rat)	417	Actl7b
Q5XIK1	reviewed	ACTT1_RAT	Actin-related protein T1	Actrt1	Rattus norvegicus (Rat)	376	Actrt1
Q6Z256	reviewed	ARP2_ORYSJ	Actin-related protein 2	ARP2 Os08g0369300 LOC_Os08g28190 OJ1770_H03.15 OsJ_026006 OSJNBa0091C18.37	Oryza sativa subsp. japonica (Rice)	389	ARP2
Q54KZ7	reviewed	ARP6_DICDI	Actin-related protein 6	arpF actr6 DDB_G0287007	Dictyostelium discoideum (Social amoeba)	490	arpF
Q6K908	reviewed	ARP3_ORYSJ	Actin-related protein 3	ARP3 Os02g0596900 LOC_Os02g38340 OJ1568_B05.15 OsJ_007159 OsJ_07378	Oryza sativa subsp. japonica (Rice)	428	ARP3
Q09443	reviewed	ARP6_CAEEL	Actin-like protein C08B11.6	arp-6 C08B11.6	Caenorhabditis elegans	418	arp-6
Q9LV35	reviewed	AIP12_ARATH	Actin-interacting protein 1-2	AIP1-2 At3g18060 MRC8.4	Arabidopsis thaliana (Mouse-ear cress)	609	AIP1-2
Q5RG44	reviewed	CRACD_DANRE	Capping protein inhibiting regulator of actin dynamics (Cancer-related regulator of actin dynamics homolog)	crad si:dkeyp-117h8.2	Danio rerio (Zebrafish) (Brachydanio rerio)	1079	crad
Q54TD9	reviewed	ABITM_DICDI	Protein Abitram (Actin-binding transcription modulator)	abitram DDB_G0281837	Dictyostelium discoideum (Social amoeba)	175	abitram
Q55EN5	reviewed	Y8812_DICDI	Putative actin-fragmin kinase DDB_G0268812	DDB_G0268812	Dictyostelium discoideum (Social amoeba)	409	
Q55EU4	reviewed	Y6874_DICDI	Putative actin-fragmin kinase DDB_G0268748 (EC 2.7.11.-)	DDB_G0268748	Dictyostelium discoideum (Social amoeba)	436	
Q54WK1	reviewed	Y9609_DICDI	Putative actin-fragmin kinase DDB_G0279609	DDB_G0279609	Dictyostelium discoideum (Social amoeba)	419	
Q9VFR1	reviewed	ABITM_DROME	Protein Abitram (Actin-binding transcription modulator)	abitram CG9288	Drosophila melanogaster (Fruit fly)	214	abitram
Q10P87	reviewed	ADF5_ORYSJ	Actin-depolymerizing factor 5 (ADF-5) (OsADF5)	ADF5 Os03g0243100 LOC_Os03g13950 OsJ_10102	Oryza sativa subsp. japonica (Rice)	143	ADF5
Q337A5	reviewed	ADF10_ORYSJ	Actin-depolymerizing factor 10 (ADF-10) (OsADF10)	ADF10 Os10g0521100 LOC_Os10g37670 OsJ_32187 OSJNBb0018B10.29 OSJNBb0028C01.47	Oryza sativa subsp. japonica (Rice)	151	ADF10
Q2QLT8	reviewed	ADF11_ORYSJ	Actin-depolymerizing factor 11 (ADF-11) (OsADF11)	ADF11 Os12g0628100 LOC_Os12g43340 OsJ_36950	Oryza sativa subsp. japonica (Rice)	145	ADF11
Q8GX05	reviewed	SCAB3_ARATH	Stomatal closure-related actin-binding protein 3	SCAB3 At3g56480 T5P19.130	Arabidopsis thaliana (Mouse-ear cress)	490	SCAB3
Q9LQ81	reviewed	ADF10_ARATH	Actin-depolymerizing factor 10 (ADF-10) (AtADF10)	ADF10 At1g01750 T1N6.16	Arabidopsis thaliana (Mouse-ear cress)	140	ADF10
Q8H2P8	reviewed	ADF9_ORYSJ	Actin-depolymerizing factor 9 (ADF-9) (OsADF9)	ADF9 Os07g0484200 LOC_Os07g30090 OJ1136_F08.120	Oryza sativa subsp. japonica (Rice)	139	ADF9
Q8R5C5	reviewed	ACTY_MOUSE	Beta-centractin (Actin-related protein 1B) (ARP1B)	Actr1b	Mus musculus (Mouse)	376	Actr1b
A4IFE3	reviewed	ACTY_BOVIN	Beta-centractin (Actin-related protein 1B) (ARP1B)	ACTR1B	Bos taurus (Bovine)	376	ACTR1B
F4IIZ9	reviewed	SCAB2_ARATH	Stomatal closure-related actin-binding protein 2	SCAB2 At2g40820 T20B5.2	Arabidopsis thaliana (Mouse-ear cress)	492	SCAB2
Q84TB6	reviewed	ADF3_ORYSJ	Actin-depolymerizing factor 3 (ADF-3) (OsADF3)	ADF3 Os03g0820500 LOC_Os03g60580 OJ1754_E06.21 OsJ_13138	Oryza sativa subsp. japonica (Rice)	150	ADF3
Q0DLA3	reviewed	ADF7_ORYSJ	Actin-depolymerizing factor 7 (ADF-7) (OsADF7)	ADF7 Os05g0113400 LOC_Os05g02250	Oryza sativa subsp. japonica (Rice)	139	ADF7
Q6EUH7	reviewed	ADF1_ORYSJ	Actin-depolymerizing factor 1 (ADF-1) (OsADF1)	ADF1 Os02g0663800 LOC_Os02g44470 OJ1001_D02.29	Oryza sativa subsp. japonica (Rice)	139	ADF1
Q7XSN9	reviewed	ADF6_ORYSJ	Actin-depolymerizing factor 6 (ADF-6) (OsADF6)	ADF6 Os04g0555700 LOC_Os04g46910 OSJNBb0012E24.5	Oryza sativa subsp. japonica (Rice)	139	ADF6
Q9AY76	reviewed	ADF2_ORYSJ	Actin-depolymerizing factor 2 (ADF-2) (OsADF2)	ADF2 Os03g0780400 LOC_Os03g56790 OsJ_12808 OSJNBa0091J19.11	Oryza sativa subsp. japonica (Rice)	145	ADF2
P53468	reviewed	ACT1_OXYTR	Actin, cytoplasmic (EC 3.6.4.-) (Actin, macronuclear)		Oxytricha trifallax (Sterkiella histriomuscorum)	375	
P86700	reviewed	ACT_CHIOP	Actin, muscle (EC 3.6.4.-) (Alpha-actin)		Chionoecetes opilio (Atlantic snow crab) (Cancer opilio)	192	
P12715	reviewed	ACT1_STENO	Actin, cytoplasmic (EC 3.6.4.-) (Actin, macronuclear)		Sterkiella nova (Ciliate) (Oxytricha nova)	375	
P10993	reviewed	ACT2_TETPY	Actin, cytoplasmic (EC 3.6.4.-) (Actin, micronuclear)		Tetrahymena pyriformis	376	
P27132	reviewed	ACT2_NAEFO	Actin-2 (EC 3.6.4.-) (Actin II)		Naegleria fowleri (Brain eating amoeba)	371	
P53469	reviewed	ACT2_OXYTR	Actin, cytoplasmic (EC 3.6.4.-) (Actin, micronuclear)		Oxytricha trifallax (Sterkiella histriomuscorum)	375	
Q0D744	reviewed	ADF8_ORYSJ	Putative actin-depolymerizing factor 8 (ADF-8) (OsADF8)	ADF8 Os07g0297500 LOC_Os07g20170 P0680C01.12	Oryza sativa subsp. japonica (Rice)	146	ADF8
Q99PD4	reviewed	ARC1A_RAT	Actin-related protein 2/3 complex subunit 1A	Arpc1a	Rattus norvegicus (Rat)	370	Arpc1a
Q7XR80	reviewed	ARP8_ORYSJ	Actin-related protein 8 (F-box protein ARP8)	ARP8 Os04g0667700 LOC_Os04g57210 B0811B10.7 H1005F08.28 OsJ_015820 OSJNBa0043A12.5	Oryza sativa subsp. japonica (Rice)	484	ARP8
Q9LZT3	reviewed	ADF11_ARATH	Putative actin-depolymerizing factor 11 (ADF-11) (AtADF11)	ADF11 At3g45990 F16L2.200	Arabidopsis thaliana (Mouse-ear cress)	133	ADF11
O82631	reviewed	CAPZA_ARATH	F-actin-capping protein subunit alpha (CapZ alpha)	At3g05520 F22F7.3	Arabidopsis thaliana (Mouse-ear cress)	308	
B3H6Y2	reviewed	ARC5B_ARATH	Actin-related protein 2/3 complex subunit 5B (Actin-related protein C5B) (Arp2/3 complex 16 kDa subunit) (p16-ARC)	ARPC5B At5g65274 MQN23	Arabidopsis thaliana (Mouse-ear cress)	135	ARPC5B
O74258	reviewed	ACT_OGAPD	Actin (EC 3.6.4.-)	ACT HPODL_00818	Ogataea parapolymorpha (strain ATCC 26012 / BCRC 20466 / JCM 22074 / NRRL Y-7560 / DL-1) (Yeast) (Hansenula polymorpha)	376	ACT
P10365	reviewed	ACT_THELA	Actin (EC 3.6.4.-)		Thermomyces lanuginosus (Humicola lanuginosa)	375	
P20904	reviewed	ACT_VOLCA	Actin (EC 3.6.4.-)		Volvox carteri (Green alga)	377	
P24902	reviewed	ACT_PINCO	Actin (EC 3.6.4.-)		Pinus contorta (Shore pine) (Lodgepole pine)	161	
P51775	reviewed	ACT_GIAIN	Actin (EC 3.6.4.-)		Giardia intestinalis (Giardia lamblia)	375	
P78711	reviewed	ACT_NEUCR	Actin (EC 3.6.4.-)	act B7A16.050 NCU04173	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	375	act
P90689	reviewed	ACT_BRUMA	Actin (EC 3.6.4.-)		Brugia malayi (Filarial nematode worm)	376	
Q8X119	reviewed	ACT_EXODE	Actin (EC 3.6.4.-)		Exophiala dermatitidis (Black yeast) (Wangiella dermatitidis)	375	
Q99023	reviewed	ACT_HYPJE	Actin (EC 3.6.4.-)	act	Hypocrea jecorina (Trichoderma reesei)	376	act
P13363	reviewed	ACT_PHYME	Actin (EC 3.6.4.-)		Phytophthora megasperma (Potato pink rot fungus)	375	
P17128	reviewed	ACT_KLULA	Actin (EC 3.6.4.-)	ACT KLLA0D05357g	Kluyveromyces lactis (strain ATCC 8585 / CBS 2359 / DSM 70799 / NBRC 1267 / NRRL Y-1140 / WM37) (Yeast) (Candida sphaerica)	375	ACT
P53476	reviewed	ACT_TOXGO	Actin (EC 3.6.4.-)	ACT1	Toxoplasma gondii	376	ACT1
P80709	reviewed	ACT_CARMA	Actin		Carcinus maenas (Common shore crab) (Green crab)	8	
Q9UVX4	reviewed	ACT_COPC7	Actin (EC 3.6.4.-)	ACT1 CC1G_08232	Coprinopsis cinerea (strain Okayama-7 / 130 / ATCC MYA-4618 / FGSC 9003) (Inky cap fungus) (Hormographiella aspergillata)	375	ACT1
O13419	reviewed	ACT_BOTFU	Actin (EC 3.6.4.-)	actA	Botryotinia fuckeliana (Noble rot fungus) (Botrytis cinerea)	375	actA
O17320	reviewed	ACT_CRAGI	Actin (EC 3.6.4.-)		Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	376	
O65314	reviewed	ACT_SCHDU	Actin (EC 3.6.4.-)		Scherffelia dubia (Green alga) (Chlamydomonas dubia)	378	
O65315	reviewed	ACT_COLSC	Actin (EC 3.6.4.-)		Coleochaete scutata	377	
O65316	reviewed	ACT_MESVI	Actin (EC 3.6.4.-)		Mesostigma viride (Green alga)	377	
O81221	reviewed	ACT_GOSHI	Actin (EC 3.6.4.-)		Gossypium hirsutum (Upland cotton) (Gossypium mexicanum)	377	
P26182	reviewed	ACT_ACHBI	Actin (EC 3.6.4.-)		Achlya bisexualis (Water mold)	376	
P45520	reviewed	ACT_LEIMA	Actin (EC 3.6.4.-)		Leishmania major	376	
P53455	reviewed	ACT_AJECG	Actin (EC 3.6.4.-)	HCBG_08711	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	375	
P53689	reviewed	ACT_PHARH	Actin (EC 3.6.4.-)		Phaffia rhodozyma (Yeast) (Xanthophyllomyces dendrorhous)	375	
P91754	reviewed	ACT_LUMRU	Actin (EC 3.6.4.-)		Lumbricus rubellus (Humus earthworm)	372	
Q24733	reviewed	ACT_DICVI	Actin (EC 3.6.4.-)		Dictyocaulus viviparus (Bovine lungworm)	33	
Q2U7A3	reviewed	ACT_ASPOR	Actin (EC 3.6.4.-)	act1 AO090124000010	Aspergillus oryzae (strain ATCC 42149 / RIB 40) (Yellow koji mold)	375	act1
Q75D00	reviewed	ACT_EREGS	Actin (EC 3.6.4.-)	ACT1 ABR222W	Eremothecium gossypii (strain ATCC 10895 / CBS 109.51 / FGSC 9923 / NRRL Y-1056) (Yeast) (Ashbya gossypii)	376	ACT1
Q9UVF3	reviewed	ACT_YARLI	Actin (EC 3.6.4.-)	ACT1 YALI0D08272g	Yarrowia lipolytica (strain CLIB 122 / E 150) (Yeast) (Candida lipolytica)	375	ACT1
P11426	reviewed	ACT_ENTH1	Actin (EC 3.6.4.-)	EHI_107290	Entamoeba histolytica (strain ATCC 30459 / HM-1:IMSS / ABRM)	376	
P14235	reviewed	ACT_CANAX	Actin (EC 3.6.4.-)	ACT1	Candida albicans (Yeast)	376	ACT1
P26183	reviewed	ACT_CRYPV	Actin (EC 3.6.4.-)		Cryptosporidium parvum	376	
P53477	reviewed	ACT_TRYCR	Actin (EC 3.6.4.-)		Trypanosoma cruzi	376	
Q05214	reviewed	ACT1_TOBAC	Actin (EC 3.6.4.-)		Nicotiana tabacum (Common tobacco)	377	
