Entry	Reviewed	Entry name	Protein names	Gene names	Organism	Length	Gene names (primary)
C8XAR0	reviewed	ARC_NAKMY	Proteasome-associated ATPase (AAA ATPase forming ring-shaped complexes) (ARC) (Proteasomal ATPase)	arc Namu_2975	Nakamurella multipartita (strain ATCC 700099 / DSM 44233 / CIP 104796 / JCM 9543 / NBRC 105858 / Y-104) (Microsphaera multipartita)	592	arc
Q0SIF4	reviewed	ARC_RHOJR	Proteasome-associated ATPase (AAA ATPase forming ring-shaped complexes) (ARC) (Proteasomal ATPase)	arc RHA1_ro00849	Rhodococcus jostii (strain RHA1)	591	arc
A9WSI4	reviewed	ARC_RENSM	Proteasome-associated ATPase (AAA ATPase forming ring-shaped complexes) (ARC) (Proteasomal ATPase)	arc RSal33209_2039	Renibacterium salmoninarum (strain ATCC 33209 / DSM 20767 / JCM 11484 / NBRC 15589 / NCIMB 2235)	594	arc
C1ASQ2	reviewed	ARC_RHOOB	Proteasome-associated ATPase (AAA ATPase forming ring-shaped complexes) (ARC) (Proteasomal ATPase)	arc ROP_05870	Rhodococcus opacus (strain B4)	591	arc
C7PVU9	reviewed	ARC_CATAD	Proteasome-associated ATPase (AAA ATPase forming ring-shaped complexes) (ARC) (Proteasomal ATPase)	arc Caci_2423	Catenulispora acidiphila (strain DSM 44928 / JCM 14897 / NBRC 102108 / NRRL B-24433 / ID139908)	594	arc
Q0RLU1	reviewed	ARC_FRAAA	Proteasome-associated ATPase (AAA ATPase forming ring-shaped complexes) (ARC) (Proteasomal ATPase)	arc FRAAL2869	Frankia alni (strain DSM 45986 / CECT 9034 / ACN14a)	601	arc
Q2J9Q0	reviewed	ARC_FRACC	Proteasome-associated ATPase (AAA ATPase forming ring-shaped complexes) (ARC) (Proteasomal ATPase)	arc Francci3_2630	Frankia casuarinae (strain DSM 45818 / CECT 9043 / HFP020203 / CcI3)	602	arc
Q5YUW4	reviewed	ARC_NOCFA	Proteasome-associated ATPase (AAA ATPase forming ring-shaped complexes) (ARC) (Proteasomal ATPase)	arc NFA_31800	Nocardia farcinica (strain IFM 10152)	586	arc
A1R6Q4	reviewed	ARC_PAEAT	Proteasome-associated ATPase (AAA ATPase forming ring-shaped complexes) (ARC) (Proteasomal ATPase)	arc AAur_2174	Paenarthrobacter aurescens (strain TC1)	602	arc
A4FBX6	reviewed	ARC_SACEN	Proteasome-associated ATPase (AAA ATPase forming ring-shaped complexes) (ARC) (Proteasomal ATPase)	arc SACE_2246	Saccharopolyspora erythraea (strain ATCC 11635 / DSM 40517 / JCM 4748 / NBRC 13426 / NCIMB 8594 / NRRL 2338)	597	arc
B1W303	reviewed	ARC_STRGG	Proteasome-associated ATPase (AAA ATPase forming ring-shaped complexes) (ARC) (Proteasomal ATPase)	arc SGR_5856	Streptomyces griseus subsp. griseus (strain JCM 4626 / NBRC 13350)	588	arc
C7R400	reviewed	ARC_JONDD	Proteasome-associated ATPase (AAA ATPase forming ring-shaped complexes) (ARC) (Proteasomal ATPase)	arc Jden_1201	Jonesia denitrificans (strain ATCC 14870 / DSM 20603 / BCRC 15368 / CIP 55.134 / JCM 11481 / NBRC 15587 / NCTC 10816 / Prevot 55134) (Listeria denitrificans)	550	arc
D1A2S5	reviewed	ARC_THECD	Proteasome-associated ATPase (AAA ATPase forming ring-shaped complexes) (ARC) (Proteasomal ATPase)	arc Tcur_2307	Thermomonospora curvata (strain ATCC 19995 / DSM 43183 / JCM 3096 / KCTC 9072 / NBRC 15933 / NCIMB 10081 / Henssen B9)	587	arc
D1BS23	reviewed	ARC_XYLCX	Proteasome-associated ATPase (AAA ATPase forming ring-shaped complexes) (ARC) (Proteasomal ATPase)	arc Xcel_1485	Xylanimonas cellulosilytica (strain DSM 15894 / CECT 5975 / LMG 20990 / XIL07)	543	arc
D2S6D9	reviewed	ARC_GEOOG	Proteasome-associated ATPase (AAA ATPase forming ring-shaped complexes) (ARC) (Proteasomal ATPase)	arc Gobs_2678	Geodermatophilus obscurus (strain ATCC 25078 / DSM 43160 / JCM 3152 / KCC A-0152 / KCTC 9177 / NBRC 13315 / NRRL B-3577 / G-20)	593	arc
D3Q568	reviewed	ARC_STANL	Proteasome-associated ATPase (AAA ATPase forming ring-shaped complexes) (ARC) (Proteasomal ATPase)	arc Snas_4472	Stackebrandtia nassauensis (strain DSM 44728 / CIP 108903 / NRRL B-16338 / NBRC 102104 / LLR-40K-21)	596	arc
E7KPZ3	reviewed	STS1_YEASL	Tethering factor for nuclear proteasome STS1 (Dumbbell former protein 8) (SEC23 suppressor 1)	STS1 DBF8 SSM5 QA23_2417	Saccharomyces cerevisiae (strain Lalvin QA23) (Baker's yeast)	318	STS1
E7QG80	reviewed	STS1_YEASZ	Tethering factor for nuclear proteasome STS1 (Dumbbell former protein 8) (SEC23 suppressor 1)	STS1 DBF8 SSM5 VL3_2416	Saccharomyces cerevisiae (strain Zymaflore VL3) (Baker's yeast)	318	STS1
B3LTJ8	reviewed	STS1_YEAS1	Tethering factor for nuclear proteasome STS1 (Dumbbell former protein 8) (SEC23 suppressor 1)	STS1 DBF8 SSM5 SCRG_05168	Saccharomyces cerevisiae (strain RM11-1a) (Baker's yeast)	319	STS1
E7LVV3	reviewed	STS1_YEASV	Tethering factor for nuclear proteasome STS1 (Dumbbell former protein 8) (SEC23 suppressor 1)	STS1 DBF8 SSM5 VIN13_2405	Saccharomyces cerevisiae (strain VIN 13) (Baker's yeast)	318	STS1
O23894	reviewed	PRS6A_BRACM	26S proteasome regulatory subunit 6A homolog (Tat-binding protein homolog 1) (TBP-1)	TBP1 TBP	Brassica campestris (Field mustard)	424	TBP1
C7GJG1	reviewed	STS1_YEAS2	Tethering factor for nuclear proteasome STS1 (Dumbbell former protein 8) (SEC23 suppressor 1)	STS1 DBF8 SSM5 C1Q_00319	Saccharomyces cerevisiae (strain JAY291) (Baker's yeast)	319	STS1
C8ZAR0	reviewed	STS1_YEAS8	Tethering factor for nuclear proteasome STS1 (Dumbbell former protein 8) (SEC23 suppressor 1)	STS1 DBF8 SSM5 EC1118_1I12_2168g	Saccharomyces cerevisiae (strain Lalvin EC1118 / Prise de mousse) (Baker's yeast)	319	STS1
P72270	reviewed	PAFA2_RHOER	Pup--protein ligase 2 (EC 6.3.1.19) (Proteasome accessory factor A 2) (Pup-conjugating enzyme 2)	pafA2 ORF9(2)	Rhodococcus erythropolis (Arthrobacter picolinophilus)	447	pafA2
A6ZVT0	reviewed	STS1_YEAS7	Tethering factor for nuclear proteasome STS1 (Dumbbell former protein 8) (SEC23 suppressor 1)	STS1 DBF8 SSM5 SCY_2796	Saccharomyces cerevisiae (strain YJM789) (Baker's yeast)	319	STS1
E7KDX7	reviewed	STS1_YEASA	Tethering factor for nuclear proteasome STS1 (Dumbbell former protein 8) (SEC23 suppressor 1)	STS1 DBF8 SSM5 AWRI796_2424	Saccharomyces cerevisiae (strain AWRI796) (Baker's yeast)	318	STS1
P72263	reviewed	PAFA1_RHOER	Pup--protein ligase 1 (EC 6.3.1.19) (Proteasome accessory factor A 1) (Pup-conjugating enzyme 1)	pafA1 ORF9(1)	Rhodococcus erythropolis (Arthrobacter picolinophilus)	452	pafA1
Q9UTI1	reviewed	FUB1_SCHPO	Silencing boundary-establishment protein FUB1-like protein (Proteasome inhibitor PI31-like protein SPAC15E1.10)	SPAC15E1.10 SPAP7G5.01	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	265	
Q5B7I7	reviewed	INPE_EMENI	Proteasome subunit beta inpE (EC 3.4.25.1) (Fellutamide B biosynthesis cluster protein E) (Inp cluster protein E)	inpE ANIA_03493	Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139) (Aspergillus nidulans)	215	inpE
A7KII6	reviewed	PB6LB_SALSA	Proteasome subunit beta type-6-B like protein (EC 3.4.25.1) (Low molecular mass protein 2-delta-B)	psmb6l-b lmp2-delta-b	Salmo salar (Atlantic salmon)	217	psmb6l-b
A7KE01	reviewed	PB6LA_SALSA	Proteasome subunit beta type-6-A like protein (EC 3.4.25.1) (Low molecular mass protein 2-delta-A)	psmb6l-a lmp2-delta-a	Salmo salar (Atlantic salmon)	217	psmb6l-a
A8XLU5	reviewed	DSS1_CAEBR	Probable 26S proteasome complex subunit dss-1 (Deleted in split hand/split foot protein 1 homolog)	dss-1 CBG15145	Caenorhabditis briggsae	76	dss-1
P54776	reviewed	PRS6A_SOLLC	26S proteasome regulatory subunit 6A homolog (LEMA-1) (Mg(2+)-dependent ATPase 1) (Tat-binding protein homolog 1) (TBP-1)	TBP1	Solanum lycopersicum (Tomato) (Lycopersicon esculentum)	423	TBP1
Q9LSU3	reviewed	PSA6_ORYSJ	Proteasome subunit alpha type-6 (20S proteasome alpha subunit A) (20S proteasome subunit alpha-1)	PAA1 Os03g0180400 LOC_Os03g08280 OsJ_09653 OSJNBa0050H14.19 OSJNBb0076N15.5	Oryza sativa subsp. japonica (Rice)	246	PAA1
Q23237	reviewed	PSB3_CAEEL	Proteasome subunit beta type-3 (Proteasome subunit beta 3)	pbs-3 Y38A8.2	Caenorhabditis elegans	204	pbs-3
P91477	reviewed	PSB2_CAEEL	Proteasome subunit beta type-2 (Proteasome subunit beta 4)	pbs-4 T20F5.2	Caenorhabditis elegans	199	pbs-4
Q9N599	reviewed	PSA4_CAEEL	Proteasome subunit alpha type-4 (Proteasome subunit alpha 3)	pas-3 Y110A7A.14	Caenorhabditis elegans	250	pas-3
Q9LST6	reviewed	PSB2_ORYSJ	Proteasome subunit beta type-2 (20S proteasome alpha subunit D) (20S proteasome subunit beta-4)	PBD1 Os03g0695600 LOC_Os03g48930 OsJ_12208 OSJNBb0021P10.3	Oryza sativa subsp. japonica (Rice)	212	PBD1
O17586	reviewed	PSA6_CAEEL	Proteasome subunit alpha type-6 (Proteasome subunit alpha 1)	pas-1 C15H11.7	Caenorhabditis elegans	246	pas-1
P34286	reviewed	PSB1_CAEEL	Proteasome subunit beta type-1 (Proteasome subunit beta 6)	pbs-6 C02F5.9	Caenorhabditis elegans	258	pbs-6
Q95008	reviewed	PSA5_CAEEL	Proteasome subunit alpha type-5 (Proteasome subunit alpha 5)	pas-5 F25H2.9	Caenorhabditis elegans	248	pas-5
P0DKK4	reviewed	PSA4C_ORYSJ	Proteasome subunit alpha type-4-3 (20S proteasome alpha subunit C) (20S proteasome subunit alpha-3)	Os06g0177100 LOC_Os06g07978 P0015E04.34	Oryza sativa subsp. japonica (Rice)	250	
Q5VRG3	reviewed	PSA4B_ORYSJ	Proteasome subunit alpha type-4-2 (20S proteasome alpha subunit C) (20S proteasome subunit alpha-3)	Os06g0167600 LOC_Os06g07140 OsJ_20263 OSJNBa0033B09.8 P0680A03.29	Oryza sativa subsp. japonica (Rice)	250	
Q54NQ0	reviewed	PSD13_DICDI	26S proteasome non-ATPase regulatory subunit 13 (26S proteasome regulatory subunit RPN9) (26S proteasome regulatory subunit S11)	psmD13 DDB_G0285105	Dictyostelium discoideum (Social amoeba)	385	psmD13
Q54UJ0	reviewed	PSD12_DICDI	26S proteasome non-ATPase regulatory subunit 12 (26S proteasome regulatory subunit RPN5) (26S proteasome regulatory subunit p55)	psmD12 DDB_G0281051	Dictyostelium discoideum (Social amoeba)	447	psmD12
Q54UB5	reviewed	PSD11_DICDI	26S proteasome non-ATPase regulatory subunit 11 (26S proteasome regulatory subunit RPN6) (26S proteasome regulatory subunit S9)	psmD11 DDB_G0281315	Dictyostelium discoideum (Social amoeba)	413	psmD11
Q55C75	reviewed	PSMD6_DICDI	26S proteasome non-ATPase regulatory subunit 6 (26S proteasome regulatory subunit RPN7) (26S proteasome regulatory subunit S10)	psmD6 DDB_G0270188	Dictyostelium discoideum (Social amoeba)	382	psmD6
Q2NKS3	reviewed	PSMG3_BOVIN	Proteasome assembly chaperone 3	PSMG3	Bos taurus (Bovine)	122	PSMG3
Q2NL24	reviewed	PSMG2_BOVIN	Proteasome assembly chaperone 2	PSMG2	Bos taurus (Bovine)	264	PSMG2
Q55G18	reviewed	POMP_DICDI	Proteasome maturation protein homolog	pomp DDB_G0267866	Dictyostelium discoideum (Social amoeba)	128	pomp
Q6DG91	reviewed	PSMG1_DANRE	Proteasome assembly chaperone 1	psmg1 wu:fl12g04 wu:fu18c08 zgc:91806	Danio rerio (Zebrafish) (Brachydanio rerio)	277	psmg1
Q869S8	reviewed	PSMG2_DICDI	Proteasome assembly chaperone 2	psmG2 DDB_G0274447	Dictyostelium discoideum (Social amoeba)	269	psmG2
Q54WB6	reviewed	PSMG1_DICDI	Proteasome assembly chaperone 1	psmG1 DDB_G0279769	Dictyostelium discoideum (Social amoeba)	272	psmG1
Q3SYT7	reviewed	PSMD8_BOVIN	26S proteasome non-ATPase regulatory subunit 8 (26S proteasome regulatory subunit RPN12)	PSMD8	Bos taurus (Bovine)	287	PSMD8
Q1ZXD3	reviewed	PSMD3_DICDI	26S proteasome non-ATPase regulatory subunit 3 (26S proteasome regulatory subunit RPN3)	psmD3 DDB_G0288621	Dictyostelium discoideum (Social amoeba)	504	psmD3
Q3T0B2	reviewed	PSMD6_BOVIN	26S proteasome non-ATPase regulatory subunit 6 (26S proteasome regulatory subunit RPN7)	PSMD6	Bos taurus (Bovine)	389	PSMD6
Q54WI8	reviewed	PSMD7_DICDI	26S proteasome non-ATPase regulatory subunit 7 (26S proteasome regulatory subunit RPN8)	psmD7 DDB_G0279633	Dictyostelium discoideum (Social amoeba)	325	psmD7
Q8W425	reviewed	PSMD6_ORYSJ	26S proteasome non-ATPase regulatory subunit 6 (26S proteasome regulatory particle non-ATPase subunit 7) (OsRPN7) (26S proteasome regulatory subunit RPN7)	RPN7 Os04g0485000 LOC_Os04g40850 OJ000223_09.5 OsJ_15241 OSJNBa0081L15.15	Oryza sativa subsp. japonica (Rice)	389	RPN7
Q552Y8	reviewed	PSMD9_DICDI	Probable 26S proteasome non-ATPase regulatory subunit 9 (26S proteasome regulatory subunit p27)	psmD9 DDB_G0275753	Dictyostelium discoideum (Social amoeba)	262	psmD9
Q20585	reviewed	PSMD6_CAEEL	26S proteasome non-ATPase regulatory subunit 6 (26S proteasome regulatory subunit rpn-7)	rpn-7 F49C12.8	Caenorhabditis elegans	410	rpn-7
Q23449	reviewed	PSMD8_CAEEL	26S proteasome non-ATPase regulatory subunit 8 (26S proteasome regulatory subunit rpn-12)	rpn-12 ZK20.5	Caenorhabditis elegans	250	rpn-12
P46502	reviewed	PRS6B_CAEEL	Probable 26S proteasome regulatory subunit 6B	rpt-3 F23F12.6	Caenorhabditis elegans	414	rpt-3
Q9VQE5	reviewed	PSB2_DROME	Probable proteasome subunit beta type-2	Prosbeta4R2 CG17302	Drosophila melanogaster (Fruit fly)	210	Prosbeta4R2
Q54K21	reviewed	SEM1_DICDI	Probable 26S proteasome complex subunit sem1	DDB_G0287633	Dictyostelium discoideum (Social amoeba)	76	
Q0P5A6	reviewed	PSMD5_BOVIN	26S proteasome non-ATPase regulatory subunit 5	PSMD5	Bos taurus (Bovine)	503	PSMD5
P34481	reviewed	PS11B_CAEEL	Probable 26S proteasome regulatory subunit rpn-6.2	rpn-6.2 F59B2.5	Caenorhabditis elegans	416	rpn-6.2
Q10920	reviewed	PSMD9_CAEEL	Probable 26S proteasome non-ATPase regulatory subunit 9	psmd-9 C44B7.1	Caenorhabditis elegans	197	psmd-9
A3CW55	reviewed	PSA_METMJ	Proteasome subunit alpha (20S proteasome alpha subunit) (Proteasome core protein PsmA)	psmA Memar_1678	Methanoculleus marisnigri (strain ATCC 35101 / DSM 1498 / JR1)	240	psmA
A5WP83	reviewed	PSA_MYCTF	Proteasome subunit alpha (20S proteasome alpha subunit) (Proteasome core protein PrcA)	prcA TBFG_12141	Mycobacterium tuberculosis (strain F11)	248	prcA
A9WSI0	reviewed	PSA_RENSM	Proteasome subunit alpha (20S proteasome alpha subunit) (Proteasome core protein PrcA)	prcA RSal33209_2035	Renibacterium salmoninarum (strain ATCC 33209 / DSM 20767 / JCM 11484 / NBRC 15589 / NCIMB 2235)	242	prcA
C1AQ25	reviewed	PSA_MYCBT	Proteasome subunit alpha (20S proteasome alpha subunit) (Proteasome core protein PrcA)	prcA JTY_2120	Mycobacterium bovis (strain BCG / Tokyo 172 / ATCC 35737 / TMC 1019)	248	prcA
O24733	reviewed	PSA_THEK1	Proteasome subunit alpha (20S proteasome alpha subunit) (Proteasome core protein PsmA)	psmA	Thermococcus sp. (strain JCM 11816 / KS-1)	260	psmA
Q8U0L6	reviewed	PSA_PYRFU	Proteasome subunit alpha (20S proteasome alpha subunit) (Proteasome core protein PsmA)	psmA PF1571	Pyrococcus furiosus (strain ATCC 43587 / DSM 3638 / JCM 8422 / Vc1)	260	psmA
Q8ZVM1	reviewed	PSA_PYRAE	Proteasome subunit alpha (20S proteasome alpha subunit) (Proteasome core protein PsmA)	psmA PAE2215	Pyrobaculum aerophilum (strain ATCC 51768 / DSM 7523 / JCM 9630 / CIP 104966 / NBRC 100827 / IM2)	243	psmA
Q9UXC6	reviewed	PSA_SACS2	Proteasome subunit alpha (20S proteasome alpha subunit) (Proteasome core protein PsmA)	psmA SSO0738	Saccharolobus solfataricus (strain ATCC 35092 / DSM 1617 / JCM 11322 / P2) (Sulfolobus solfataricus)	241	psmA
A1KKF2	reviewed	PSA_MYCBP	Proteasome subunit alpha (20S proteasome alpha subunit) (Proteasome core protein PrcA)	prcA BCG_2126c	Mycobacterium bovis (strain BCG / Pasteur 1173P2)	248	prcA
A1UHS6	reviewed	PSA_MYCSK	Proteasome subunit alpha (20S proteasome alpha subunit) (Proteasome core protein PrcA)	prcA Mkms_3190	Mycobacterium sp. (strain KMS)	250	prcA
A3Q192	reviewed	PSA_MYCSJ	Proteasome subunit alpha (20S proteasome alpha subunit) (Proteasome core protein PrcA)	prcA Mjls_3140	Mycobacterium sp. (strain JLS)	250	prcA
A4YCU9	reviewed	PSA_METS5	Proteasome subunit alpha (20S proteasome alpha subunit) (Proteasome core protein PsmA)	psmA Msed_0074	Metallosphaera sedula (strain ATCC 51363 / DSM 5348 / JCM 9185 / NBRC 15509 / TH2)	240	psmA
C4KHD9	reviewed	PSA_SULIK	Proteasome subunit alpha (20S proteasome alpha subunit) (Proteasome core protein PsmA)	psmA M164_1397	Sulfolobus islandicus (strain M.16.4 / Kamchatka #3)	241	psmA
C6A459	reviewed	PSA_THESM	Proteasome subunit alpha (20S proteasome alpha subunit) (Proteasome core protein PsmA)	psmA TSIB_1352	Thermococcus sibiricus (strain DSM 12597 / MM 739)	260	psmA
O26782	reviewed	PSA_METTH	Proteasome subunit alpha (20S proteasome alpha subunit) (Proteasome core protein PsmA)	psmA MTH_686	Methanothermobacter thermautotrophicus (strain ATCC 29096 / DSM 1053 / JCM 10044 / NBRC 100330 / Delta H) (Methanobacterium thermoautotrophicum)	248	psmA
Q469M6	reviewed	PSA_METBF	Proteasome subunit alpha (20S proteasome alpha subunit) (Proteasome core protein PsmA)	psmA Mbar_A2503	Methanosarcina barkeri (strain Fusaro / DSM 804)	249	psmA
Q59565	reviewed	PSA_METTE	Proteasome subunit alpha (20S proteasome alpha subunit) (Proteasome core protein PsmA)	psmA	Methanosarcina thermophila	247	psmA
Q9V122	reviewed	PSA_PYRAB	Proteasome subunit alpha (20S proteasome alpha subunit) (Proteasome core protein PsmA)	psmA PYRAB06070 PAB0417	Pyrococcus abyssi (strain GE5 / Orsay)	260	psmA
A5UJS2	reviewed	PSA_METS3	Proteasome subunit alpha (20S proteasome alpha subunit) (Proteasome core protein PsmA)	psmA Msm_0245	Methanobrevibacter smithii (strain ATCC 35061 / DSM 861 / OCM 144 / PS)	250	psmA
B6YSH9	reviewed	PSA_THEON	Proteasome subunit alpha (20S proteasome alpha subunit) (Proteasome core protein PsmA)	psmA TON_0027	Thermococcus onnurineus (strain NA1)	260	psmA
C6DPV2	reviewed	PSA_MYCTK	Proteasome subunit alpha (20S proteasome alpha subunit) (Proteasome core protein PrcA)	prcA TBMG_01871	Mycobacterium tuberculosis (strain KZN 1435 / MDR)	248	prcA
Q1B798	reviewed	PSA_MYCSS	Proteasome subunit alpha (20S proteasome alpha subunit) (Proteasome core protein PrcA)	prcA Mmcs_3129	Mycobacterium sp. (strain MCS)	250	prcA
Q7TZ14	reviewed	PSA_MYCBO	Proteasome subunit alpha (20S proteasome alpha subunit) (Proteasome core protein PrcA)	prcA BQ2027_MB2133C	Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97)	248	prcA
Q8PTU1	reviewed	PSA_METMA	Proteasome subunit alpha (20S proteasome alpha subunit) (Proteasome core protein PsmA)	psmA MM_2620	Methanosarcina mazei (strain ATCC BAA-159 / DSM 3647 / Goe1 / Go1 / JCM 11833 / OCM 88) (Methanosarcina frisia)	249	psmA
A6VIP0	reviewed	PSA_METM7	Proteasome subunit alpha (20S proteasome alpha subunit) (Proteasome core protein PsmA)	psmA MmarC7_1253	Methanococcus maripaludis (strain C7 / ATCC BAA-1331)	259	psmA
B8GEZ3	reviewed	PSA_METPE	Proteasome subunit alpha (20S proteasome alpha subunit) (Proteasome core protein PsmA)	psmA Mpal_2526	Methanosphaerula palustris (strain ATCC BAA-1556 / DSM 19958 / E1-9c)	241	psmA
C3NEC6	reviewed	PSA_SULIY	Proteasome subunit alpha (20S proteasome alpha subunit) (Proteasome core protein PsmA)	psmA YG5714_1398	Sulfolobus islandicus (strain Y.G.57.14 / Yellowstone #1)	241	psmA
C3NHC6	reviewed	PSA_SULIN	Proteasome subunit alpha (20S proteasome alpha subunit) (Proteasome core protein PsmA)	psmA YN1551_1445	Sulfolobus islandicus (strain Y.N.15.51 / Yellowstone #2)	241	psmA
O59219	reviewed	PSA_PYRHO	Proteasome subunit alpha (20S proteasome alpha subunit) (Proteasome core protein PsmA)	psmA PH1553	Pyrococcus horikoshii (strain ATCC 700860 / DSM 12428 / JCM 9974 / NBRC 100139 / OT-3)	260	psmA
Q3IPJ1	reviewed	PSA_NATPD	Proteasome subunit alpha (20S proteasome alpha subunit) (Proteasome core protein PsmA)	psmA NP_3738A	Natronomonas pharaonis (strain ATCC 35678 / DSM 2160 / CIP 103997 / JCM 8858 / NBRC 14720 / NCIMB 2260 / Gabara) (Halobacterium pharaonis)	255	psmA
Q4JB24	reviewed	PSA_SULAC	Proteasome subunit alpha (20S proteasome alpha subunit) (Proteasome core protein PsmA)	psmA Saci_0613	Sulfolobus acidocaldarius (strain ATCC 33909 / DSM 639 / JCM 8929 / NBRC 15157 / NCIMB 11770)	242	psmA
Q5JIU9	reviewed	PSA_THEKO	Proteasome subunit alpha (20S proteasome alpha subunit) (Proteasome core protein PsmA)	psmA TK1637	Thermococcus kodakarensis (strain ATCC BAA-918 / JCM 12380 / KOD1) (Pyrococcus kodakaraensis (strain KOD1))	260	psmA
Q8TPX5	reviewed	PSA_METAC	Proteasome subunit alpha (20S proteasome alpha subunit) (Proteasome core protein PsmA)	psmA MA_1779	Methanosarcina acetivorans (strain ATCC 35395 / DSM 2834 / JCM 12185 / C2A)	247	psmA
Q97BZ8	reviewed	PSA_THEVO	Proteasome subunit alpha (20S proteasome alpha subunit) (Proteasome core protein PsmA)	psmA TV0307 TVG0317752	Thermoplasma volcanium (strain ATCC 51530 / DSM 4299 / JCM 9571 / NBRC 15438 / GSS1)	233	psmA
A4FZT6	reviewed	PSA_METM5	Proteasome subunit alpha (20S proteasome alpha subunit) (Proteasome core protein PsmA)	psmA MmarC5_1422	Methanococcus maripaludis (strain C5 / ATCC BAA-1333)	259	psmA
A6URN9	reviewed	PSA_METVS	Proteasome subunit alpha (20S proteasome alpha subunit) (Proteasome core protein PsmA)	psmA Mevan_1264	Methanococcus vannielii (strain ATCC 35089 / DSM 1224 / JCM 13029 / OCM 148 / SB)	259	psmA
A7I9C7	reviewed	PSA_METB6	Proteasome subunit alpha (20S proteasome alpha subunit) (Proteasome core protein PsmA)	psmA Mboo_1822	Methanoregula boonei (strain DSM 21154 / JCM 14090 / 6A8)	240	psmA
A9A846	reviewed	PSA_METM6	Proteasome subunit alpha (20S proteasome alpha subunit) (Proteasome core protein PsmA)	psmA MmarC6_0702	Methanococcus maripaludis (strain C6 / ATCC BAA-1332)	259	psmA
C3MQ43	reviewed	PSA_SULIL	Proteasome subunit alpha (20S proteasome alpha subunit) (Proteasome core protein PsmA)	psmA LS215_1498	Sulfolobus islandicus (strain L.S.2.15 / Lassen #1)	241	psmA
C3MVG1	reviewed	PSA_SULIM	Proteasome subunit alpha (20S proteasome alpha subunit) (Proteasome core protein PsmA)	psmA M1425_1403	Sulfolobus islandicus (strain M.14.25 / Kamchatka #1)	241	psmA
C3N5R0	reviewed	PSA_SULIA	Proteasome subunit alpha (20S proteasome alpha subunit) (Proteasome core protein PsmA)	psmA M1627_1453	Sulfolobus islandicus (strain M.16.27)	241	psmA
C5A2C2	reviewed	PSA_THEGJ	Proteasome subunit alpha (20S proteasome alpha subunit) (Proteasome core protein PsmA)	psmA TGAM_2039	Thermococcus gammatolerans (strain DSM 15229 / JCM 11827 / EJ3)	260	psmA
Q18K08	reviewed	PSA_HALWD	Proteasome subunit alpha (20S proteasome alpha subunit) (Proteasome core protein PsmA)	psmA HQ_1516A	Haloquadratum walsbyi (strain DSM 16790 / HBSQ001)	250	psmA
Q6L0W3	reviewed	PSA_PICTO	Proteasome subunit alpha (20S proteasome alpha subunit) (Proteasome core protein PsmA)	psmA PTO0804	Picrophilus torridus (strain ATCC 700027 / DSM 9790 / JCM 10055 / NBRC 100828 / KAW 2/3)	234	psmA
Q8TYB7	reviewed	PSA_METKA	Proteasome subunit alpha (20S proteasome alpha subunit) (Proteasome core protein PsmA)	psmA MK0385	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	246	psmA
Q9YC01	reviewed	PSA_AERPE	Proteasome subunit alpha (20S proteasome alpha subunit) (Proteasome core protein PsmA)	psmA APE_1449	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	258	psmA
O48551	reviewed	PSA6_SOYBN	Proteasome subunit alpha type-6 (20S proteasome alpha subunit A) (20S proteasome subunit alpha-1) (Proteasome iota subunit)	PAA1	Glycine max (Soybean) (Glycine hispida)	246	PAA1
Q5V1D4	reviewed	PSA2_HALMA	Proteasome subunit alpha 2 (20S proteasome alpha subunit 2) (Proteasome core protein PsmA 2)	psmA2 rrnAC1773	Haloarcula marismortui (strain ATCC 43049 / DSM 3752 / JCM 8966 / VKM B-1809) (Halobacterium marismortui)	244	psmA2
Q9CD99	reviewed	BPA_MYCLE	Bacterial proteasome activator	bpa ML0115	Mycobacterium leprae (strain TN)	174	bpa
Q9XG77	reviewed	PSA6_TOBAC	Proteasome subunit alpha type-6 (20S proteasome alpha subunit A) (20S proteasome subunit alpha-1)	PAA1 PSA1	Nicotiana tabacum (Common tobacco)	246	PAA1
O82531	reviewed	PSB1_PETHY	Proteasome subunit beta type-1 (20S proteasome alpha subunit F) (20S proteasome subunit beta-6)	PBF1	Petunia hybrida (Petunia)	223	PBF1
Q9SXU1	reviewed	PSA7_CICAR	Proteasome subunit alpha type-7 (20S proteasome alpha subunit D) (20S proteasome subunit alpha-4)	PAD1	Cicer arietinum (Chickpea) (Garbanzo)	249	PAD1
Q9PTW9	reviewed	PSA7_CARAU	Proteasome subunit alpha type-7 (Proteasome subunit alpha 4)	psma7	Carassius auratus (Goldfish)	251	psma7
A0R5Z0	reviewed	BPA_MYCS2	Bacterial proteasome activator	bpa MSMEG_6365 MSMEI_6197	Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) (Mycobacterium smegmatis)	175	bpa
P9WKX2	reviewed	BPA_MYCTO	Bacterial proteasome activator	bpa MT3889	Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh)	174	bpa
