Entry	Reviewed	Entry name	Protein names	Gene names	Organism	Length	Gene names (primary)
Q06331	reviewed	TBA_ENTDO	Tubulin alpha chain (EC 3.6.5.-)		Enteroctopus dofleini (North Pacific giant octopus) (Octopus dofleini)	451	
O94128	reviewed	TBA_ZYMTR	Tubulin alpha chain (EC 3.6.5.-)		Zymoseptoria tritici (Speckled leaf blotch fungus) (Septoria tritici)	450	
Q23AS2	reviewed	TTL3E_TETTS	Tubulin glycylase 3E (EC 6.3.2.-)	TTLL3E TTHERM_00770730	Tetrahymena thermophila (strain SB210)	1394	TTLL3E
Q38771	reviewed	TBA_AVESA	Tubulin alpha chain (EC 3.6.5.-)	TUBA	Avena sativa (Oat)	447	TUBA
Q752Y2	reviewed	TBA_EREGS	Tubulin alpha chain (EC 3.6.5.-)	TUB1 AFR441C	Eremothecium gossypii (strain ATCC 10895 / CBS 109.51 / FGSC 9923 / NRRL Y-1056) (Yeast) (Ashbya gossypii)	448	TUB1
Q9ZRB7	reviewed	TBA_WHEAT	Tubulin alpha chain (EC 3.6.5.-)	TUBA	Triticum aestivum (Wheat)	451	TUBA
Q8L5R3	reviewed	TBCD_ARATH	Tubulin-folding cofactor D (AtTFCD) (Protein CHAMPIGNON) (Protein EMBRYO DEFECTIVE 133) (Protein TITAN 1)	TFCD CHO EMB133 TBCD TTN1 At3g60740 T4C21.150	Arabidopsis thaliana (Mouse-ear cress)	1254	TFCD
Q9VKU7	reviewed	GCP4_DROME	Gamma-tubulin complex component 4 homolog (Gamma-ring complex protein 75 kDa) (d75p) (dGrip75)	Grip75 75p CG6176	Drosophila melanogaster (Fruit fly)	650	Grip75
Q23192	reviewed	ATAT2_CAEEL	Alpha-tubulin N-acetyltransferase 2 (Alpha-TAT 2) (TAT 2) (EC 2.3.1.108) (Mec-17-like protein)	atat-2 W06B11.1	Caenorhabditis elegans	263	atat-2
Q23MT7	reviewed	TTL6A_TETTS	Probable beta-tubulin polyglutamylase (EC 6.-.-.-) (Tubulin-tyrosine ligase family protein 6A)	Ttll6a TTHERM_00284020	Tetrahymena thermophila (strain SB210)	1195	Ttll6a
Q9VSY4	reviewed	ATAT1_DROME	Alpha-tubulin N-acetyltransferase 1 (Alpha-TAT 1) (TAT 1) (EC 2.3.1.108) (Acetyltransferase mec-17 homolog 1)	Atat CG3967	Drosophila melanogaster (Fruit fly)	461	Atat
P33623	reviewed	TBA1_ANEPH	Tubulin alpha-1 chain (EC 3.6.5.-)	TUBA1	Anemia phyllitidis (Fern) (Osmunda phyllitidis)	451	TUBA1
P86234	reviewed	TBA3_MESAU	Tubulin alpha-3 chain (EC 3.6.5.-)		Mesocricetus auratus (Golden hamster)	196	
Q4R5B3	reviewed	TBB2A_MACFA	Tubulin beta-2A chain	TUBB2A QtrA-12936	Macaca fascicularis (Crab-eating macaque) (Cynomolgus monkey)	445	TUBB2A
Q8T6A5	reviewed	TBA1_APLCA	Tubulin alpha-1 chain (EC 3.6.5.-)		Aplysia californica (California sea hare)	451	
Q9ZRR5	reviewed	TBA3_HORVU	Tubulin alpha-3 chain (EC 3.6.5.-)	TUBA3 ATUB3	Hordeum vulgare (Barley)	451	TUBA3
P09644	reviewed	TBA5_CHICK	Tubulin alpha-5 chain (EC 3.6.5.-)		Gallus gallus (Chicken)	448	
P30883	reviewed	TBB4_XENLA	Tubulin beta-4 chain	tubb4	Xenopus laevis (African clawed frog)	445	tubb4
P38669	reviewed	TBA2_NEUCR	Tubulin alpha-B chain (EC 3.6.5.-)	tba-2 B10K17.080 NCU09468	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	449	tba-2
Q96460	reviewed	TBA2_HORVU	Tubulin alpha-2 chain (EC 3.6.5.-)	TUBA2 ATUB2	Hordeum vulgare (Barley)	451	TUBA2
P09645	reviewed	TBA8_CHICK	Tubulin alpha-8 chain (EC 3.6.5.-)		Gallus gallus (Chicken)	324	
P49742	reviewed	TBAB_SCHCO	Tubulin alpha-1B chain (EC 3.6.5.-)	TUB-1B	Schizophyllum commune (Split gill fungus)	446	TUB-1B
Q8WP13	reviewed	TBB8_PAPHA	Tubulin beta-8 chain	TUBB8	Papio hamadryas (Hamadryas baboon)	444	TUBB8
Q23SI8	reviewed	TTLL1_TETTS	Probable alpha-tubulin polyglutamylase Ttll1 (EC 6.-.-.-) (Tubulin-tyrosine ligase family protein 1)	Ttll1 TTHERM_00136210	Tetrahymena thermophila (strain SB210)	413	Ttll1
P09243	reviewed	TBA2_STYLE	Tubulin alpha-2 chain (EC 3.6.5.-)		Stylonychia lemnae (Ciliate)	449	
P24634	reviewed	TBA2_EMENI	Tubulin alpha-2 chain (EC 3.6.5.-)	tubB AN7570	Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139) (Aspergillus nidulans)	451	tubB
P38668	reviewed	TBA1_NEUCR	Tubulin alpha-A chain (EC 3.6.5.-)	tba-1 NCU09132	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	454	tba-1
Q43473	reviewed	TBA1_HORVU	Tubulin alpha-1 chain (EC 3.6.5.-)	TUBA1 ATUB1	Hordeum vulgare (Barley)	450	TUBA1
Q8WP14	reviewed	TBB8_PANTR	Tubulin beta-8 chain	TUBB8	Pan troglodytes (Chimpanzee)	444	TUBB8
P07304	reviewed	TBA1_STYLE	Tubulin alpha-1 chain (EC 3.6.5.-)		Stylonychia lemnae (Ciliate)	445	
P09642	reviewed	TBA3_CHICK	Tubulin alpha-3 chain (EC 3.6.5.-)		Gallus gallus (Chicken)	322	
P09643	reviewed	TBA4_CHICK	Tubulin alpha-4 chain (EC 3.6.5.-)		Gallus gallus (Chicken)	322	
P33624	reviewed	TBA2_ANEPH	Tubulin alpha-2 chain (EC 3.6.5.-)	TUBA2	Anemia phyllitidis (Fern) (Osmunda phyllitidis)	364	TUBA2
P49741	reviewed	TBAA_SCHCO	Tubulin alpha-1A chain (EC 3.6.5.-)	TUB-1A	Schizophyllum commune (Split gill fungus)	448	TUB-1A
Q25563	reviewed	TBA13_NAEPR	Tubulin alpha-13 chain (EC 3.6.5.-)	TUBA13	Naegleria pringsheimi (Amoeba)	453	TUBA13
Q40831	reviewed	TBA1_PELFA	Tubulin alpha-1 chain (EC 3.6.5.-)	TUBA1	Pelvetia fastigiata (Brown alga) (Fucodium fastigiatum)	453	TUBA1
Q962P8	reviewed	TBA6_NAEPR	Tubulin alpha-6 chain (EC 3.6.5.-)	TUBA6	Naegleria pringsheimi (Amoeba)	452	TUBA6
Q8BUR9	reviewed	MZT1_MOUSE	Mitotic-spindle organizing protein 1 (Mitotic-spindle organizing protein associated with a ring of gamma-tubulin 1)	Mzt1 Mozart1	Mus musculus (Mouse)	78	Mzt1
D4GVD7	reviewed	CETZ1_HALVD	Tubulin-like protein CetZ1 (Cell-structure-related euryarchaeota tubulin/FtsZ homolog 1)	cetZ1 ftsZ4 HVO_2204 C498_06313	Haloferax volcanii (strain ATCC 29605 / DSM 3757 / JCM 8879 / NBRC 14742 / NCIMB 2012 / VKM B-1768 / DS2) (Halobacterium volcanii)	395	cetZ1
P80584	reviewed	TBCA_RABIT	Tubulin-specific chaperone A (TCP1-chaperonin cofactor A) (Tubulin-folding cofactor A) (CFA)	TBCA	Oryctolagus cuniculus (Rabbit)	108	TBCA
Q8WQ47	reviewed	TBA_LEPDS	Tubulin alpha chain (EC 3.6.5.-) (allergen Lep d ?)		Lepidoglyphus destructor (Storage mite) (Glycyphagus destructor)	450	
Q9Y703	reviewed	TBCA_SCHPO	Tubulin-specific chaperone A (Altered polarity protein 31) (Tubulin-folding cofactor A) (CFA)	alp31 SPAC8E11.07c	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	119	alp31
P80585	reviewed	TBCA_CHICK	Tubulin-specific chaperone A (TCP1-chaperonin cofactor A) (Tubulin-folding cofactor A) (CFA)	TBCA	Gallus gallus (Chicken)	108	TBCA
Q9UT52	reviewed	MOD21_SCHPO	Gamma-tubulin complex subunit mod21	mod21 SPAC806.08c	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	677	mod21
Q54KM0	reviewed	GEPH_DICDI	Gephyrin (Putative glycine receptor-tubulin linker protein homolog) [Includes: Molybdopterin adenylyltransferase (MPT adenylyltransferase) (EC 2.7.7.75) (Domain G); Molybdopterin molybdenumtransferase (MPT Mo-transferase) (EC 2.10.1.1) (Domain E)]	gphn gph DDB_G0287261	Dictyostelium discoideum (Social amoeba)	718	gphn
P08070	reviewed	TBA2_CHICK	Tubulin alpha-2 chain (EC 3.6.5.-) (Testis-specific)		Gallus gallus (Chicken)	446	
P11481	reviewed	TBA1_VOLCA	Tubulin alpha-1/alpha-2 chain (EC 3.6.5.-)	TUBA1; TUBA2	Volvox carteri (Green alga)	451	TUBA1; TUBA2
P11237	reviewed	TBA1_NAEGR	Tubulin alpha-1/2/3 chain (EC 3.6.5.-)	TBA1; TBA2; TBA3	Naegleria gruberi (Amoeba)	453	TBA1; TBA2; TBA3
A0A644F7M7	reviewed	GCP2_GIAIC	Gamma-tubulin small complex component GCP2 (Gamma-TuSC component GCP2) (Gamma-tubulin complex protein 2) (GCP2) (GlGCP2)	GL50803_0017429	Giardia intestinalis (strain ATCC 50803 / WB clone C6) (Giardia lamblia)	961	
A8BFK8	reviewed	GCP3_GIAIC	Gamma-tubulin small complex component GCP3 (Gamma-TuSC component GCP3) (Gamma-tubulin complex protein 3) (GCP3) (GlGCP3)	GL50803_0012057 GL50803_12057	Giardia intestinalis (strain ATCC 50803 / WB clone C6) (Giardia lamblia)	892	
Q6EEF3	reviewed	TTLL5_CHLAE	Tubulin polyglutamylase TTLL5 (EC 6.3.2.-) (SRC1 and TIF2-associated modulatory protein) (STAMP protein) (Tubulin--tyrosine ligase-like protein 5)	TTLL5 STAMP	Chlorocebus aethiops (Green monkey) (Cercopithecus aethiops)	1299	TTLL5
Q9P7R5	reviewed	GFH1_SCHPO	Gamma-tubulin complex component gfh1 (Gcp4 homolog 1)	gfh1 SPBC211.06	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	577	gfh1
Q9UJT0	reviewed	TBE_HUMAN	Tubulin epsilon chain (Epsilon-tubulin)	TUBE1 TUBE	Homo sapiens (Human)	475	TUBE1
Q5TM63	reviewed	ATAT_MACMU	Alpha-tubulin N-acetyltransferase 1 (Alpha-TAT) (Alpha-TAT1) (TAT) (EC 2.3.1.108) (Acetyltransferase mec-17 homolog)	ATAT1 MEC17	Macaca mulatta (Rhesus macaque)	323	ATAT1
Q5FWM1	reviewed	ATAT_XENLA	Alpha-tubulin N-acetyltransferase 1 (Alpha-TAT) (Alpha-TAT1) (TAT) (EC 2.3.1.108) (Acetyltransferase mec-17 homolog)	atat1 mec17	Xenopus laevis (African clawed frog)	418	atat1
Q767K7	reviewed	ATAT_PIG	Alpha-tubulin N-acetyltransferase 1 (Alpha-TAT) (Alpha-TAT1) (TAT) (EC 2.3.1.108) (Acetyltransferase mec-17 homolog)	ATAT1 MEC17	Sus scrofa (Pig)	300	ATAT1
B2RZF9	reviewed	ATAT_XENTR	Alpha-tubulin N-acetyltransferase 1 (Alpha-TAT) (Alpha-TAT1) (TAT) (EC 2.3.1.108) (Acetyltransferase mec-17 homolog)	atat1 mec17	Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)	297	atat1
Q9H853	reviewed	TBA4B_HUMAN	Putative tubulin-like protein alpha-4B (EC 3.6.5.-) (Alpha-tubulin 4B)	TUBA4B TUBA4	Homo sapiens (Human)	241	TUBA4B
Q9BTE0	reviewed	NAT9_HUMAN	Alpha/beta-tubulin-N-acetyltransferase 9 (EC 2.3.1.308) (Embryo brain-specific protein)	NAT9 EBS	Homo sapiens (Human)	207	NAT9
Q9D6T1	reviewed	TBE_MOUSE	Tubulin epsilon chain (Epsilon-tubulin)	Tube1	Mus musculus (Mouse)	475	Tube1
O49068	reviewed	TBG2_ORYSJ	Tubulin gamma-2 chain (Gamma-2-tubulin)	TUBG2 TUBC Os05g0156600 LOC_Os05g06450 P0431G05.16 P0676G05.6	Oryza sativa subsp. japonica (Rice)	469	TUBG2
Q76FS3	reviewed	TBB6_ORYSJ	Tubulin beta-6 chain (Beta-6-tubulin)	TUBB6 TUB6 Os05g0413200 LOC_Os05g34170 P0017D10.10	Oryza sativa subsp. japonica (Rice)	444	TUBB6
Q55CN0	reviewed	TBCE_DICDI	Tubulin-specific chaperone E (Tubulin-folding cofactor E)	tbce DDB_G0269990	Dictyostelium discoideum (Social amoeba)	525	tbce
Q55G93	reviewed	TBCD_DICDI	Tubulin-specific chaperone D (Tubulin-folding cofactor D)	tbcd DDB_G0268516	Dictyostelium discoideum (Social amoeba)	1480	tbcd
Q32KS0	reviewed	TBCE_BOVIN	Tubulin-specific chaperone E (Tubulin-folding cofactor E)	TBCE	Bos taurus (Bovine)	528	TBCE
Q54Z01	reviewed	TBCB_DICDI	Tubulin-specific chaperone B (Tubulin-folding cofactor B)	tbcb DDB_G0277983	Dictyostelium discoideum (Social amoeba)	270	tbcb
Q5U378	reviewed	TBCE_DANRE	Tubulin-specific chaperone E (Tubulin-folding cofactor E)	tbce zgc:123075	Danio rerio (Zebrafish) (Brachydanio rerio)	521	tbce
Q54PY1	reviewed	TBCC_DICDI	Tubulin-specific chaperone C (Tubulin-folding cofactor C) (CFC)	tbcc DDB_G0284313	Dictyostelium discoideum (Social amoeba)	420	tbcc
Q8VCN9	reviewed	TBCC_MOUSE	Tubulin-specific chaperone C (Tubulin-folding cofactor C) (CFC)	Tbcc	Mus musculus (Mouse)	341	Tbcc
Q3SZE9	reviewed	TBCC_BOVIN	Tubulin-specific chaperone C (Tubulin-folding cofactor C) (CFC)	TBCC	Bos taurus (Bovine)	345	TBCC
Q19493	reviewed	TBCD_CAEEL	Tubulin-specific chaperone D (Tubulin folding cofactor D homolog)	tbcd-1 F16D3.4	Caenorhabditis elegans	1163	tbcd-1
A4Q9E4	reviewed	TTLL2_MOUSE	Probable tubulin polyglutamylase TTLL2 (EC 6.-.-.-) (Tubulin--tyrosine ligase-like protein 2)	Ttll2	Mus musculus (Mouse)	540	Ttll2
Q564U4	reviewed	TTLL9_CAEEL	Probable tubulin polyglutamylase ttll-9 (EC 6.-.-.-) (Tubulin--tyrosine ligase-like protein 9)	ttll-9 F25C8.5	Caenorhabditis elegans	417	ttll-9
Q21279	reviewed	TTL15_CAEEL	Probable tubulin polyglutamylase ttll-15 (EC 6.-.-.-) (Tubulin--tyrosine ligase-like protein 15)	ttll-15 K07C5.7	Caenorhabditis elegans	513	ttll-15
Q9QXJ0	reviewed	TTL_RAT	Tubulin--tyrosine ligase (TTL) (EC 6.3.2.25)	Ttl	Rattus norvegicus (Rat)	377	Ttl
P38584	reviewed	TTL_BOVIN	Tubulin--tyrosine ligase (TTL) (EC 6.3.2.25)	TTL	Bos taurus (Bovine)	377	TTL
Q2KJ10	reviewed	RITA1_RAT	RBPJ-interacting and tubulin-associated protein 1 (RBPJ-interacting and tubulin-associated protein)	Rita1 Rita	Rattus norvegicus (Rat)	258	Rita1
Q2HJ75	reviewed	RITA1_BOVIN	RBPJ-interacting and tubulin-associated protein 1 (RBPJ-interacting and tubulin-associated protein)	RITA1 RITA	Bos taurus (Bovine)	269	RITA1
Q6PEC1	reviewed	TBCA_RAT	Tubulin-specific chaperone A (TCP1-chaperonin cofactor A) (Tubulin-folding cofactor A) (CFA)	Tbca	Rattus norvegicus (Rat)	108	Tbca
Q9D1H0	reviewed	RITA1_MOUSE	RBPJ-interacting and tubulin-associated protein 1 (RBPJ-interacting and tubulin-associated protein)	Rita1 Rita	Mus musculus (Mouse)	253	Rita1
Q66JT5	reviewed	TPGS2_MOUSE	Tubulin polyglutamylase complex subunit 2 (PGs2)	Tpgs2	Mus musculus (Mouse)	296	Tpgs2
Q5PPN5	reviewed	TPPP3_RAT	Tubulin polymerization-promoting protein family member 3	Tppp3	Rattus norvegicus (Rat)	176	Tppp3
Q9D4F8	reviewed	GCP4_MOUSE	Gamma-tubulin complex component 4 (GCP-4)	Tubgcp4 D2Ertd435e Gcp4	Mus musculus (Mouse)	667	Tubgcp4
Q3T077	reviewed	TPPP2_BOVIN	Tubulin polymerization-promoting protein family member 2	TPPP2	Bos taurus (Bovine)	171	TPPP2
Q3ZCC8	reviewed	TPPP3_BOVIN	Tubulin polymerization-promoting protein family member 3	TPPP3	Bos taurus (Bovine)	176	TPPP3
Q8BHR8	reviewed	CSTP1_MOUSE	Centriolar satellite-associated tubulin polyglutamylase complex regulator 1	Cstpp1	Mus musculus (Mouse)	331	Cstpp1
Q6DGK9	reviewed	CSTP1_DANRE	Centriolar satellite-associated tubulin polyglutamylase complex regulator 1	cstpp1 zgc:92873	Danio rerio (Zebrafish) (Brachydanio rerio)	331	cstpp1
Q9W2P0	reviewed	DGT3_DROME	Augmin complex subunit dgt3 (Dim gamma-tubulin 3)	dgt3 CG3221	Drosophila melanogaster (Fruit fly)	565	dgt3
P08562	reviewed	TBB_TRYCR	Tubulin beta chain (Beta-tubulin)		Trypanosoma cruzi	442	
P16040	reviewed	TBB_BLUHO	Tubulin beta chain (Beta-tubulin)	TUB2	Blumeria hordei (Barley powdery mildew) (Blumeria graminis f. sp. hordei)	446	TUB2
P20365	reviewed	TBB_EUPCR	Tubulin beta chain (Beta-tubulin)		Euplotes crassus	446	
P28551	reviewed	TBB3_SOYBN	Tubulin beta chain (Beta-tubulin)	TUBB	Glycine max (Soybean) (Glycine hispida)	408	TUBB
P53376	reviewed	TBB_RHYSE	Tubulin beta chain (Beta-tubulin)		Rhynchosporium secalis (Barley scald fungus)	447	
P79008	reviewed	TBB_COPC7	Tubulin beta chain (Beta-tubulin)	CC1G_04743	Coprinopsis cinerea (strain Okayama-7 / 130 / ATCC MYA-4618 / FGSC 9003) (Inky cap fungus) (Hormographiella aspergillata)	445	
P93176	reviewed	TBB_HORVU	Tubulin beta chain (Beta-tubulin)	TUBB	Hordeum vulgare (Barley)	447	TUBB
Q04709	reviewed	TBB_BABBO	Tubulin beta chain (Beta-tubulin)		Babesia bovis	441	
Q39445	reviewed	TBB_CICAR	Tubulin beta chain (Beta-tubulin)	TUBB	Cicer arietinum (Chickpea) (Garbanzo)	449	TUBB
Q5UBX3	reviewed	TBB_TRIRU	Tubulin beta chain (Beta-tubulin)		Trichophyton rubrum (Athlete's foot fungus) (Epidermophyton rubrum)	447	
Q9GSR5	reviewed	TBB_ENCIN	Tubulin beta chain (Beta-tubulin)	TUB2	Encephalitozoon intestinalis (Microsporidian parasite)	439	TUB2
A0AAL4	reviewed	TBA_DICPU	Tubulin alpha chain (EC 3.6.5.-) (Alpha-tubulin)	tuba	Dictyostelium purpureum (Slime mold)	333	tuba
O04386	reviewed	TBB_CHLIN	Tubulin beta chain (Beta-tubulin)	TUBB	Chlamydomonas incerta	443	TUBB
P02556	reviewed	TBB_LYTPI	Tubulin beta chain (Beta-tubulin)		Lytechinus pictus (Painted sea urchin)	177	
P04107	reviewed	TBB_TRYBR	Tubulin beta chain (Beta-tubulin)		Trypanosoma brucei rhodesiense	442	
P05304	reviewed	TBB_GIAIN	Tubulin beta chain (Beta-tubulin)		Giardia intestinalis (Giardia lamblia)	446	
P10878	reviewed	TBB_TOXGO	Tubulin beta chain (Beta-tubulin)		Toxoplasma gondii	449	
P14643	reviewed	TBB_PLAFK	Tubulin beta chain (Beta-tubulin)		Plasmodium falciparum (isolate K1 / Thailand)	445	
P18699	reviewed	TBB_LYMST	Tubulin beta chain (Beta-tubulin)		Lymnaea stagnalis (Great pond snail) (Helix stagnalis)	111	
P18700	reviewed	TBB_STRPU	Tubulin beta chain (Beta-tubulin)		Strongylocentrotus purpuratus (Purple sea urchin)	292	
P32348	reviewed	TBG_USTVI	Tubulin gamma chain (Gamma-tubulin)	TUB4	Microbotryum violaceum (Anther smut fungus) (Ustilago violacea)	469	TUB4
P33127	reviewed	TBB_EPICN	Tubulin beta chain (Beta-tubulin)	TUB2	Epichloe coenophiala (Tall fescue endophyte fungus) (Neotyphodium coenophialum)	448	TUB2
P34787	reviewed	TBG_PLAFO	Tubulin gamma chain (Gamma-tubulin)	G-TUB	Plasmodium falciparum (isolate NF54)	452	G-TUB
P41385	reviewed	TBB_BOMMO	Tubulin beta chain (Beta-tubulin)		Bombyx mori (Silk moth)	450	
Q24829	reviewed	TBB_ENCHE	Tubulin beta chain (Beta-tubulin)	TUB2	Encephalitozoon hellem (Microsporidian parasite)	439	TUB2
Q2U2U3	reviewed	TBB_ASPOR	Tubulin beta chain (Beta-tubulin)	benA56 AO090038000317	Aspergillus oryzae (strain ATCC 42149 / RIB 40) (Yellow koji mold)	448	benA56
Q4P235	reviewed	TBB_USTMA	Tubulin beta chain (Beta-tubulin)	UMAG_05828	Ustilago maydis (strain 521 / FGSC 9021) (Corn smut fungus)	448	
Q52NY7	reviewed	TBB_METAN	Tubulin beta chain (Beta-tubulin)		Metarhizium anisopliae (Entomophthora anisopliae)	448	
Q6DIM3	reviewed	TBD_XENTR	Tubulin delta chain (Delta-tubulin)	tubd1	Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)	451	tubd1
Q8HZV4	reviewed	TBD_CANLF	Tubulin delta chain (Delta-tubulin)	TUBD1 TUBD	Canis lupus familiaris (Dog) (Canis familiaris)	453	TUBD1
Q96TU8	reviewed	TBB_UROFA	Tubulin beta chain (Beta-tubulin)	TBB1	Uromyces fabae (Rust fungus)	447	TBB1
Q9LKI8	reviewed	TBB_THAWE	Tubulin beta chain (Beta-tubulin)		Thalassiosira weissflogii (Marine diatom)	443	
Q9UV72	reviewed	TBB_PESMI	Tubulin beta chain (Beta-tubulin)	TUBB	Pestalotiopsis microspora	446	TUBB
O44388	reviewed	TBB_TRITR	Tubulin beta chain (Beta-tubulin)		Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	444	
P14140	reviewed	TBB_PLAFA	Tubulin beta chain (Beta-tubulin)		Plasmodium falciparum	445	
P20802	reviewed	TBB_ACHKL	Tubulin beta chain (Beta-tubulin)		Achlya klebsiana	444	
P30668	reviewed	TBB_SCHCO	Tubulin beta chain (Beta-tubulin)	TUB-2	Schizophyllum commune (Split gill fungus)	445	TUB-2
P34108	reviewed	TBB_NAEPR	Tubulin beta chain (Beta-tubulin)		Naegleria pringsheimi (Amoeba)	451	
P41741	reviewed	TBB_HAPCH	Tubulin beta chain (Beta-tubulin)	TUB2	Hapsidospora chrysogena (Acremonium chrysogenum)	447	TUB2
P54405	reviewed	TBG_RETFI	Tubulin gamma chain (Gamma-tubulin)		Reticulomyxa filosa	478	
Q08115	reviewed	TBB_EUPOC	Tubulin beta chain (Beta-tubulin)		Euplotoides octocarinatus (Freshwater ciliate) (Euplotes octocarinatus)	444	
Q4R9N3	reviewed	TBB_COCHE	Tubulin beta chain (Beta-tubulin)	TUB1	Cochliobolus heterostrophus (Southern corn leaf blight fungus) (Bipolaris maydis)	447	TUB1
Q86ZP5	reviewed	TBB_UNCNE	Tubulin beta chain (Beta-tubulin)		Uncinula necator (Grape powdery mildew)	447	
Q8WZE0	reviewed	TBB_USTVI	Tubulin beta chain (Beta-tubulin)		Microbotryum violaceum (Anther smut fungus) (Ustilago violacea)	444	
Q92268	reviewed	TBB_PLESA	Tubulin beta chain (Beta-tubulin)		Pleurotus sajor-caju (Oyster mushroom)	446	
Q9HFQ3	reviewed	TBB_MELLI	Tubulin beta chain (Beta-tubulin)	TUB1	Melampsora lini (Rust fungus)	448	TUB1
Q9Y882	reviewed	TBG_SCHJP	Tubulin gamma chain (Gamma-tubulin)	tug1 gtb1	Schizosaccharomyces japonicus (Fission yeast)	446	tug1
O42786	reviewed	TBB_DOTSE	Tubulin beta chain (Beta-tubulin)	TUB1	Dothistroma septosporum (Red band needle blight fungus) (Mycosphaerella pini)	447	TUB1
P21148	reviewed	TBB_LEIME	Tubulin beta chain (Beta-tubulin)		Leishmania mexicana	445	
P22012	reviewed	TBB_ASPFL	Tubulin beta chain (Beta-tubulin)		Aspergillus flavus	448	
P24637	reviewed	TBB_PNECA	Tubulin beta chain (Beta-tubulin)	TUB-B	Pneumocystis carinii	442	TUB-B
P41386	reviewed	TBB_HALDI	Tubulin beta chain (Beta-tubulin)		Haliotis discus (Abalone) (Nordotis discus)	341	
P41387	reviewed	TBB_ONCGI	Tubulin beta chain (Beta-tubulin)	TBB	Onchocerca gibsoni	444	TBB
P41742	reviewed	TBB_AJECA	Tubulin beta chain (Beta-tubulin)	TUB2	Ajellomyces capsulatus (Darling's disease fungus) (Histoplasma capsulatum)	445	TUB2
P50259	reviewed	TBB_PORPU	Tubulin beta chain (Beta-tubulin)	TUBB1	Porphyra purpurea (Red seaweed) (Ulva purpurea)	457	TUBB1
P53375	reviewed	TBB_PENDI	Tubulin beta chain (Beta-tubulin)	TUB2	Penicillium digitatum (Green mold)	447	TUB2
Q27380	reviewed	TBB_EIMTE	Tubulin beta chain (Beta-tubulin)		Eimeria tenella (Coccidian parasite)	449	
Q4HZS8	reviewed	TBB_GIBZE	Tubulin beta chain (Beta-tubulin)	TUB2 FGRRES_09530_M FGSG_09530	Gibberella zeae (strain ATCC MYA-4620 / CBS 123657 / FGSC 9075 / NRRL 31084 / PH-1) (Wheat head blight fungus) (Fusarium graminearum)	446	TUB2
Q8SS99	reviewed	TBB_ENCCU	Tubulin beta chain (Beta-tubulin)	TUB2 ECU03_0820i	Encephalitozoon cuniculi (strain GB-M1) (Microsporidian parasite)	439	TUB2
Q9N2N6	reviewed	TBB_EUPFO	Tubulin beta chain (Beta-tubulin)		Euplotes focardii	444	
O59837	reviewed	TBB_PHYCI	Tubulin beta chain (Beta-tubulin)		Phytophthora cinnamomi (Cinnamon fungus)	444	
O93807	reviewed	TBG_CANAX	Tubulin gamma chain (Gamma-tubulin)	TUB4	Candida albicans (Yeast)	502	TUB4
P11833	reviewed	TBB_PARLI	Tubulin beta chain (Beta-tubulin)		Paracentrotus lividus (Common sea urchin)	447	
P12457	reviewed	TBB_EUGGR	Tubulin beta chain (Beta-tubulin)	TUBB	Euglena gracilis	442	TUBB
P33188	reviewed	TBB1_PARTE	Tubulin beta chain (Beta-tubulin)	bPT2 GSPATT00021361001; bPT3 GSPATT00036831001	Paramecium tetraurelia	442	bPT2; bPT3
P35394	reviewed	TBB_ENTDO	Tubulin beta chain (Beta-tubulin)		Enteroctopus dofleini (North Pacific giant octopus) (Octopus dofleini)	447	
P40633	reviewed	TBG_COCH5	Tubulin gamma chain (Gamma-tubulin)	TUB4 COCHEDRAFT_1179534	Cochliobolus heterostrophus (strain C5 / ATCC 48332 / race O) (Southern corn leaf blight fungus) (Bipolaris maydis)	459	TUB4
P41388	reviewed	TBB_VENIN	Tubulin beta chain (Beta-tubulin)		Venturia inaequalis (Apple scab fungus)	447	
Q00264	reviewed	TBB_ASPPA	Tubulin beta chain (Beta-tubulin)	benR	Aspergillus parasiticus	448	benR
Q39582	reviewed	TBG_CHLRE	Tubulin gamma chain (Gamma-tubulin)	TUBG TBG1 TUBC	Chlamydomonas reinhardtii (Chlamydomonas smithii)	468	TUBG
Q4R7T7	reviewed	TBD_MACFA	Tubulin delta chain (Delta-tubulin)	TUBD1 QtsA-14412	Macaca fascicularis (Crab-eating macaque) (Cynomolgus monkey)	453	TUBD1
Q4WA70	reviewed	TBB_ASPFU	Tubulin beta chain (Beta-tubulin)	AFUA_7G00250	Aspergillus fumigatus (strain ATCC MYA-4609 / CBS 101355 / FGSC A1100 / Af293) (Neosartorya fumigata)	448	
